word,time origin,end point,1976-1,1976-10,1976-11,1976-12,1976-2,1976-3,1976-4,1976-5,1976-6,1976-7,1976-8,1976-9,1977-1,1977-10,1977-11,1977-12,1977-2,1977-3,1977-4,1977-5,1977-6,1977-7,1977-8,1977-9,1978-1,1978-10,1978-11,1978-12,1978-2,1978-3,1978-4,1978-5,1978-6,1978-7,1978-8,1978-9,1979-1,1979-10,1979-11,1979-12,1979-2,1979-3,1979-4,1979-5,1979-6,1979-7,1979-8,1979-9,1980-1,1980-10,1980-11,1980-12,1980-2,1980-3,1980-4,1980-5,1980-6,1980-7,1980-8,1980-9,1981-1,1981-10,1981-11,1981-12,1981-2,1981-3,1981-4,1981-5,1981-6,1981-7,1981-8,1981-9,1982-1,1982-10,1982-11,1982-12,1982-2,1982-3,1982-4,1982-5,1982-6,1982-7,1982-8,1982-9,1983-1,1983-10,1983-11,1983-12,1983-2,1983-3,1983-4,1983-5,1983-6,1983-7,1983-8,1983-9,1984-1,1984-10,1984-11,1984-12,1984-2,1984-3,1984-4,1984-5,1984-6,1984-7,1984-8,1984-9,1985-1,1985-10,1985-11,1985-12,1985-2,1985-3,1985-4,1985-5,1985-6,1985-7,1985-8,1985-9,1986-1,1986-10,1986-11,1986-12,1986-2,1986-3,1986-4,1986-5,1986-6,1986-7,1986-8,1986-9,1987-1,1987-10,1987-11,1987-12,1987-2,1987-3,1987-4,1987-5,1987-6,1987-7,1987-8,1987-9,1988-1,1988-10,1988-11,1988-12,1988-2,1988-3,1988-4,1988-5,1988-6,1988-7,1988-8,1988-9,1989-1,1989-10,1989-11,1989-12,1989-2,1989-3,1989-4,1989-5,1989-6,1989-7,1989-8,1989-9,1990-1,1990-10,1990-11,1990-12,1990-2,1990-3,1990-4,1990-5,1990-6,1990-7,1990-8,1990-9,1991-1,1991-10,1991-11,1991-12,1991-2,1991-3,1991-4,1991-5,1991-6,1991-7,1991-8,1991-9,1992-1,1992-10,1992-11,1992-12,1992-2,1992-3,1992-4,1992-5,1992-6,1992-7,1992-8,1992-9,1993-1,1993-10,1993-11,1993-12,1993-2,1993-3,1993-4,1993-5,1993-6,1993-7,1993-8,1993-9,1994-1,1994-10,1994-11,1994-12,1994-2,1994-3,1994-4,1994-5,1994-6,1994-7,1994-8,1994-9,1995-1,1995-10,1995-11,1995-12,1995-2,1995-3,1995-4,1995-5,1995-6,1995-7,1995-8,1995-9,1996-1,1996-10,1996-11,1996-12,1996-2,1996-3,1996-4,1996-5,1996-6,1996-7,1996-8,1996-9,1997-1,1997-10,1997-11,1997-12,1997-2,1997-3,1997-4,1997-5,1997-6,1997-7,1997-8,1997-9,1998-1,1998-10,1998-11,1998-12,1998-2,1998-3,1998-4,1998-5,1998-6,1998-7,1998-8,1998-9,1999-1,1999-10,1999-11,1999-12,1999-2,1999-3,1999-4,1999-5,1999-6,1999-7,1999-8,1999-9,2000-1,2000-10,2000-11,2000-12,2000-2,2000-3,2000-4,2000-5,2000-6,2000-7,2000-8,2000-9,2001-1,2001-10,2001-11,2001-12,2001-2,2001-3,2001-4,2001-5,2001-6,2001-7,2001-8,2001-9,2002-1,2002-10,2002-11,2002-12,2002-2,2002-3,2002-4,2002-5,2002-6,2002-7,2002-8,2002-9,2003-1,2003-10,2003-11,2003-12,2003-2,2003-3,2003-4,2003-5,2003-6,2003-7,2003-8,2003-9,2004-1,2004-10,2004-11,2004-12,2004-2,2004-3,2004-4,2004-5,2004-6,2004-7,2004-8,2004-9,2005-1,2005-10,2005-11,2005-12,2005-2,2005-3,2005-4,2005-5,2005-6,2005-7,2005-8,2005-9,2006-1,2006-10,2006-11,2006-12,2006-2,2006-3,2006-4,2006-5,2006-6,2006-7,2006-8,2006-9,2007-1,2007-10,2007-11,2007-12,2007-2,2007-3,2007-4,2007-5,2007-6,2007-7,2007-8,2007-9,2008-1,2008-10,2008-11,2008-12,2008-2,2008-3,2008-4,2008-5,2008-6,2008-7,2008-8,2008-9,2009-1,2009-10,2009-11,2009-12,2009-2,2009-3,2009-4,2009-5,2009-6,2009-7,2009-8,2009-9
pinealitis,1986-3,2003-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.74634678967,,,,,,,,,,,,,,,,,,,1.85658067602,,,,,1.88361400804,,,,,1.86733090915,,,,,,,,,1.87524902091,,,,,,,,,,,,,,,,,1.92021181311,,,1.97667380508,,,,,,,,,1.93332300637,,,,,,,1.95846914094,,,,,,,,,,,,,,1.97781249872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.14778030908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
piroximone,1984-8,1998-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.66538602356,,,,,,,,,1.69052752485,,,,,,,,,,1.73282626211,,,,,,,,1.78675436852,1.74439022719,,,,,1.73342253424,1.78415048638,,,1.73348350728,,,,,,,,,,1.76884433396,,,1.8366611985,,,,1.87508822046,,,,,,,,,,1.8793761243,,,1.90585864087,,,,,,,,,,1.95287498752,,,1.90551258663,,,1.89124715979,,,,,,,1.94275189223,,,,,,,,,1.99790450473,,2.0226315473,,1.96215162938,,,,,,,,2.02893484696,,,,,2.00769972306,1.98441048135,,,,,1.99696004968,2.06228036643,,,,,,2.01582847016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pmog,1995-4,2003-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.03211207097,,,1.97322059372,,,,2.06482804733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.09249762091,,,,,,,,,,,,,,,2.09858752019,,,,,,,,,,,,,,,,,,,,2.19069974195,,2.21938100602,,,,,,,2.2606359698,,,,,,,,,,,,,2.22939788039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pneumoplasty,1995-10,2002-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.04874125203,,,,,,,,,,,,,,,2.0479922448,,2.06274381505,,,,,,,,,,,,,,,,,,,,,,,,,,,2.07861158788,,,,,,,,,,,,,,,,,,,,,,,2.19148156891,,,,,,,,,,,,,,,,,2.19585427554,,,,,2.20825903249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
polylactosaminoglycans,1983-3,2000-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7204301936,,,,,,,,,,,,,,,,,,,,,,,,1.78452352182,,,,,,,,,,,,,,,,,,,,,,,,,,1.91862369624,,,,,,,,,,,1.88075239789,,,,1.90970853639,,,,,,,,,,,,,,1.93834608671,,,,,,,,,,,,,,,,,,1.96926062584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prcii,1980-11,1989-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.51863579175,,,,,,,,,,,,,,,1.52860474745,1.52756479727,,,,,1.5134985298,,,,,,,,,,,,,,,1.64267667464,,,,,,,,,,,,,,,,1.6800898182,1.6512464277,,,,,1.69032459524,,,,,,,1.68864960488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.89658628808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prodyn,1991-2,1999-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.89147785393,,,,,,,,,,,,,,,,,,,,,,,2.001912138,,,,,,,,,1.97141859317,,,,,,,,,,,,,,2.01684056588,,,,2.02303287551,,,,,,,,,,,,,2.02940302348,,,,,,,,,2.07554845698,,2.07756360465,,2.10220424177,2.04003861347,,2.08799510917,2.04913501705,,,,,,,2.08696115242,,,2.09315639638,,2.1069320612,,,,,,,2.11358633433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
psv2cat,1982-11,2003-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.55713750691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.73373520543,,,,,,,,,,,,,,,,,,,,1.71546624654,,,,,,,,,,1.74736109729,,,1.77207125022,,,,,,1.78348779726,1.78331742332,,,,,1.79586891871,,,,,,,,,,1.91349387983,,,,,,,,,1.90892109238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.96236689779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0047049738,,,,,2.06661298745,,,,,,,,,,,,,,,,,,,,,,2.07111324778,,,,2.10497964686,,,,,,,,,,,,,,,,2.14932356601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2327507378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptp1c,1991-8,2002-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.91830829804,,,,,,,,,,,,,,,2.00171765476,,1.98957645156,,,,1.94426004895,1.98148104972,1.93632321406,,,,2.01027141076,1.99989665166,,,2.00316198186,1.99004280497,1.98842193855,,1.95992899785,,,1.99576221808,,,2.05695689425,,,2.03700581773,1.99432985526,2.02634956257,,2.01811315086,2.02592472815,,,,,2.01708076443,,2.0092753089,,,2.01968265713,2.05549665301,2.06248908484,,,,2.11984825636,,,,,,,,2.0927352339,,,,,,,,2.10032953897,,,,,,,,,,,,,,2.09204093494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qa2,1977-4,2004-4,,,,,,,,,,,,,,,,,,,1.48001473251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5162736205,,,,,,,,,,,,,1.52256435477,,,,,,,,,,,,,,,,,,,,,,,,,1.68400241703,,,,,1.77008391891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.80196930986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.87992342638,,,,,,,,,,,,,,,,,,,,,,,,,2.00128806748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.11711195748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ranf,1987-10,2004-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.77993375879,,,,,,,,,,,,,1.79668942993,,,,1.79886422503,,,,,,,,,,,,,,,,,,,1.92574163457,,,1.9012973827,,,,,,1.8971679751,,,,,,,,,,,,1.91137258829,,1.9206837556,,,,1.94787502751,1.94308247869,,,,,,,,,,,,,,1.96044163885,,,,,,2.03411850866,,,,2.00201521874,2.01595197428,,,,,,2.01077435806,,,,2.01727359584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.09451279181,,,,,,,2.11399773662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reyn,1981-10,2003-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9962607327,,,,,,,,,,2.08793541485,,,,,,,,,,,,,2.05969397971,,,,,2.02354223953,,,,,,,,,,,,2.04222878959,,,2.06946666043,,,,,2.1115332077,,,,,,,,,,,,,,,2.13293325182,,,,,,,,,,2.1637630545,,,,,,,,,,,,,,,2.13806147865,,2.18450512632,,,,,,,,,,,,,,,,2.27513795757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rhutnf,1986-6,2003-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.74729996748,,1.71298098192,,,,1.75364705047,,,,,1.74675335712,1.78885517746,,,,,1.77802857023,,,,,,,1.76976056963,1.76233223154,1.77575467544,,1.84741046346,1.88608224976,1.88772260031,,1.85862063996,,,1.85195375177,,,,1.8891212461,,1.90404925245,,,1.89193239291,1.8931243595,1.87918869006,,1.93023535058,,1.88407773938,1.902702659,1.88999584756,1.93370848513,,1.95381543413,1.89534862514,1.90778187249,1.91913193248,1.89097302126,,,,,1.90376107945,,1.94536317585,,,,,,,1.92005844382,,,,,,2.02113728014,,,,,,,1.9689153839,,,,,,,,,,,,,,,,,,,2.00914614957,,,,,,,,,,,2.04695531261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rskm1,1992-2,2003-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.95609050724,,,,,,,,,,,,,,2.03059999851,,,,,,1.99101513621,,,,,,,,,,,,,,,,2.03319208787,,,,,,,,,,2.03035632644,2.06828790307,,,2.11207255809,,,,2.04528760882,2.09685733725,,,,,,,,,,,,,,,2.05803304137,,,2.08933754996,,,2.1416395872,,,2.12897988976,2.08591904195,,2.10004209569,,,,,,,,,,,,,2.14387193794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rubidazone,1976-2,1997-10,,,,,1.43198920305,,,,,1.46349627295,,,,,,,,,,,,,,,,,,,1.39528577854,,,,1.44618793581,1.41794287809,1.41472031215,,,,,,,1.45706151784,,1.43942408755,,,,,,1.5393580141,,,,,,,,,,,,,,,,,,,1.51763501943,,,1.51712079214,,1.56054079196,,1.5972284062,,1.5552297716,,,,,1.54907225742,,,1.68347857612,,,1.61287033229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.75442999603,,,,,,,,,,,,,,,,,,,,,,,,,,1.81691169388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.93768259137,,,1.92400644223,,,,,,,,,,1.92672327192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.09042490051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sepacell,1988-12,2002-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.83017263692,,,,,,,,,,,,,,,,1.85982689587,,,,,,,1.88540974844,,,,,,,,,,,,1.90603041775,,,,,,,,,,,1.96173824646,,,,,,,1.96771112866,,,,,,,,,,1.98707683709,,1.99971557743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.16289126227,,,,2.12750780452,,,,,,,,,,,,,2.16561154819,,,,,,,,,,2.17239815954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sialosylparagloboside,1978-7,2004-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.65529035772,,,,,,,1.66756423536,,,,,,,,,,,,,,,,,1.68830746052,,,,,,,,1.73782509062,,,1.75015091542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.00077087466,,,,,,,,,,,,,,2.01398712632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sizofiran,1989-10,2002-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.89606668652,,,,,,,,,,,,,,,1.90028792754,,,,,,,,,,,1.96054809345,,,,,,,,,,,,,1.94270267794,1.93174776063,,,,,,,,1.9992122858,,,,,,1.95164793257,,,1.97452743461,,,,,,,,,,,,,,,,,,,2.02351371997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.18986044967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spergualin,1982-12,1996-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.74824726911,,,,,,,,,,,,,,,,,,1.68326662704,,,,,,,,,,,,,,,,,1.76019244523,,,1.74687674322,,,1.78026793155,,,1.76419541908,,,1.79622671488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
splenin,1981-11,1997-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49916764505,,,,,,,1.49958976496,,,,,,,,,,,,,,,,,,,,,,,,,,,1.66401724395,,,,,,,1.68149126552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7835964361,,,,,,,,,,,,,,,,,,,,,,,,,1.85150387097,,1.88982036996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.97219999433,,,,1.94623008735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
srif1,1992-10,1999-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.97089138342,,,1.92501249676,,,,,1.91949420884,,,1.93041374203,,,,,,1.98675739325,,,,,,,,,,,1.99940411123,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.02593342109,,,,,,,2.06435532409,,,,,,,,,,,,,,,,,,,,,,,,,,2.13816878108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
statil,1985-10,2004-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.73709206424,,,,1.76476276659,,,,,1.73674632598,,,,1.81125400973,,1.7450251044,,,,,,,,,,,,,1.80233501516,1.75988494305,,1.75472752677,,1.78454268236,,,1.88705905013,,,,,,1.91058795123,,1.86393006826,,,,,,,1.89946776094,,1.87763576146,,,,,,,1.9051031235,,,,,,1.93287960472,,,,,,,,1.93946704086,,1.96817241633,,,1.93006548022,,,,,,,,,,,,,1.95792755056,1.97805606067,,2.03842700542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.20355904828,,,,,,,,,,2.22196023493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
subpallidal,1981-6,2002-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.57589655641,,,,,,,,,,,1.68008754274,,,,,,1.68537987978,,,,,,1.69065171177,,,,,,,,,,,1.68863386629,,,,,,,1.7265216272,,,,,,,,,,1.80598131173,,,,,,,,,,,,,1.77754447488,,,,,,1.77787517779,,,,,,,,,,,,1.85179062094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.05877168828,2.10928351167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
